workflow,quality,method,query_id,execution_cost,network_cost,storage_cost,total_breakdown_cost
workflow2,Q1,murakkab,workflow2_Q1_q0235,11.742955340408654,9.055851173287154,0.02632377692930862,20.82513029062512
workflow2,Q1,murakkab,workflow2_Q1_q0236,8.376848994714832,5.891922348989351,0.01712907418845062,14.285900417892634
workflow2,Q1,murakkab,workflow2_Q1_q0237,13.758234970316629,10.614573129510884,0.030857130081170928,24.403665229908682
workflow2,Q1,murakkab,workflow2_Q1_q0238,7.016870660992631,4.856185694048046,0.014118820738319621,11.887175175778998
workflow2,Q1,murakkab,workflow2_Q1_q0239,6.943991169213789,4.816316936623012,0.014001974370535264,11.774310080207336
workflow2,Q1,murakkab,workflow2_Q1_q0240,3.5937449504641332,1.9975707693959157,0.0058065321732682276,5.597122252033317
workflow2,Q1,murakkab,workflow2_Q1_q0241,4.577322698228008,2.849594981893183,0.008284159934866593,7.435201840056058
workflow2,Q1,murakkab,workflow2_Q1_q0242,15.304641336624272,12.018067878033456,0.034927740277284146,27.35763695493501
workflow2,Q1,murakkab,workflow2_Q1_q0243,9.302862474612585,6.418201801679736,0.018663033993245322,15.739727310285566
workflow2,Q1,murakkab,workflow2_Q1_q0244,5.08788792630692,3.3919282051028703,0.009860664295718384,8.48967679570551
workflow2,Q1,murakkab,workflow2_Q1_q0245,13.915042262052738,10.755358711692695,0.03126074252368848,24.701661716269122
workflow2,Q1,murakkab,workflow2_Q1_q0246,10.462784089352306,7.910186753637375,0.022998223113089508,18.39596906610277
workflow2,Q1,murakkab,workflow2_Q1_q0247,1.8772754288329678,0.5279511565143911,0.0015355658326839088,2.4067621511800428
workflow2,Q1,murakkab,workflow2_Q1_q0248,7.093065162321427,4.61802301608455,0.013429473670977415,11.724517652076953
workflow2,Q1,murakkab,workflow2_Q1_q0249,4.4815294669549255,2.6871725704197913,0.007812109733355078,7.176514147108072
workflow2,Q1,murakkab,workflow2_Q1_q0250,12.359398850551315,9.321449541780991,0.027098312237571906,21.70794670456988
workflow2,Q1,murakkab,workflow2_Q1_q0251,6.246518097037901,4.045236673447299,0.01175650156506168,10.303511272050262
workflow2,Q1,murakkab,workflow2_Q1_q0252,2.6051682521489705,1.1346182781012921,0.0032990712480723905,3.7430856014983354
workflow2,Q1,murakkab,workflow2_Q1_q0253,2.3691572446514,0.9959160052081247,0.002894093240119227,3.367967343099644
workflow2,Q1,murakkab,workflow2_Q1_q0254,11.38947099938365,8.2949127916995,0.024115777527494626,19.708499568610645
workflow2,Q1,murakkab,workflow2_Q1_q0255,1.8576707358005822,0.5358104960057845,0.001557769677956511,2.395039001484323
workflow2,Q1,murakkab,workflow2_Q1_q0256,15.41822345612562,11.994800993194067,0.0348678019540129,27.4478922512737
workflow2,Q1,murakkab,workflow2_Q1_q0257,3.886847546525741,2.387832938253029,0.006938090857335996,6.281618575636106
workflow2,Q1,murakkab,workflow2_Q1_q0258,12.285219737951465,8.638166648189436,0.025114640539990764,20.94850102668089
workflow2,Q1,murakkab,workflow2_Q1_q0259,9.12741177749988,6.395960605777669,0.018593282192542374,15.54196566547009
workflow2,Q1,murakkab,workflow2_Q1_q0260,8.880362570716555,6.370497377720025,0.018522711928889674,15.269382660365471
workflow2,Q1,murakkab,workflow2_Q1_q0261,2.7006557974198127,1.2295463117432346,0.003574778553119391,3.9337768877161663
workflow2,Q1,murakkab,workflow2_Q1_q0262,15.336803963434193,11.35667177411882,0.03301688685749335,26.726492624410504
workflow2,Q1,murakkab,workflow2_Q1_q0263,16.45461369910069,12.60766684607675,0.03665455246834687,29.098935097645786
workflow2,Q1,murakkab,workflow2_Q1_q0264,1.6878481604572928,0.3874631583673741,0.0011265067745668885,2.0764378255992337
workflow2,Q1,murakkab,workflow2_Q1_q0265,4.315468111805003,2.709270633328403,0.007873977511519116,7.032612722644925
workflow2,Q1,murakkab,workflow2_Q1_q0266,17.373938494626355,12.758790382037711,0.03710345830841109,30.16983233497248
workflow2,Q1,murakkab,workflow2_Q1_q0267,10.231695009904344,7.847902291934705,0.02281016099123964,18.10240746283029
workflow2,Q1,murakkab,workflow2_Q1_q0268,4.072137417039304,2.313531078351591,0.006727356631990335,6.392395852022886
workflow2,Q1,murakkab,workflow2_Q1_q0269,5.068350066976191,3.0444919475984755,0.008852143051102365,8.12169415762577
workflow2,Q1,murakkab,workflow2_Q1_q0270,12.747571783912813,9.378915855122226,0.02726734740385836,22.153754986438898
workflow2,Q1,murakkab,workflow2_Q1_q0271,13.853613012884505,10.277169531901972,0.02986836849871069,24.16065091328519
workflow2,Q1,murakkab,workflow2_Q1_q0272,11.15254538570352,8.539967122799558,0.024826450638662057,19.717338959141742
workflow2,Q1,murakkab,workflow2_Q1_q0273,17.25428985736839,13.440085305648484,0.03906820836969721,30.733443371386574
workflow2,Q1,murakkab,workflow2_Q1_q0274,9.629964519382352,7.080328536991017,0.020580373812641252,16.73087343018601
workflow2,Q1,murakkab,workflow2_Q1_q0275,6.5024219050753365,4.3950550323600375,0.012778047977232643,10.910254985412607
workflow2,Q1,murakkab,workflow2_Q1_q0276,9.548554622667233,6.84682116714957,0.019902337456782486,16.415278127273584
workflow2,Q1,murakkab,workflow2_Q1_q0277,7.875644058575326,5.218264411394427,0.015170885075249198,13.109079355045004
workflow2,Q1,murakkab,workflow2_Q1_q0278,5.271129436009877,3.344096763272608,0.009722650324830759,8.624948849607316
workflow2,Q1,murakkab,workflow2_Q1_q0279,2.300517476949529,0.8716966976094684,0.0025352905965237127,3.174749465155521
workflow2,Q1,murakkab,workflow2_Q1_q0280,7.3395325040838,5.11474699852838,0.014870706604960253,12.46915020921714
workflow2,Q1,murakkab,workflow2_Q1_q0281,13.663966141054173,10.091360994331804,0.029333535057941028,23.784660670443916
workflow2,Q1,murakkab,workflow2_Q1_q0282,1.833302610324635,0.49029171769037744,0.0014257548154500655,2.3250200828304624
workflow2,Q1,murakkab,workflow2_Q1_q0283,8.932586556293467,6.319223696933915,0.01836798478496085,15.270178238012344
workflow2,Q1,murakkab,workflow2_Q1_q0284,12.32007059590198,9.15768805557915,0.026622128160570663,21.504380779641703
workflow2,Q1,murakkab,workflow2_Q1_q0285,11.616941985474275,8.691485150059316,0.025259813630252537,20.333686949163845
workflow2,Q1,murakkab,workflow2_Q1_q0286,14.586824823258498,10.994704361546434,0.03196014761187847,25.613489332416812
workflow2,Q1,murakkab,workflow2_Q1_q0287,15.165660096655294,11.46467406973124,0.033331714874133646,26.663665881260666
workflow2,Q1,murakkab,workflow2_Q1_q0288,13.046514337802922,10.095865775126013,0.029348015857097273,23.17172812878603
workflow2,Q1,murakkab,workflow2_Q1_q0289,3.172218646646907,1.65902663314365,0.00482265090005945,4.836067930690616
workflow2,Q1,murakkab,workflow2_Q1_q0290,9.550933632460369,6.815772924451956,0.019816961891848353,16.386523518804175
workflow2,Q1,murakkab,workflow2_Q1_q0291,11.438594046262581,8.594611528950331,0.024986083069561606,20.05819165828247
workflow2,Q1,murakkab,workflow2_Q1_q0292,5.511520683899398,3.637091240174046,0.01057394607939161,9.159185870152836
workflow2,Q1,murakkab,workflow2_Q1_q0293,2.237796122480108,0.8243545276251533,0.0023967222781718835,3.0645473723834336
workflow2,Q1,murakkab,workflow2_Q1_q0294,5.3091399161914365,3.3325771152898294,0.00968882680580012,8.651405858287065
workflow2,Q1,murakkab,workflow2_Q1_q0295,9.318290718707772,6.53724941567663,0.019005638342334777,15.874545772726737
workflow2,Q1,murakkab,workflow2_Q1_q0296,8.310656730176998,5.969305211211949,0.017350374354331937,14.297312315743278
workflow2,Q1,murakkab,workflow2_Q1_q0297,4.424147273468673,2.6825143983683706,0.007797293993624413,7.114458965830668
workflow2,Q1,murakkab,workflow2_Q1_q0298,14.754049533360227,11.656908826237082,0.033879332460629616,26.444837692057938
workflow2,Q1,murakkab,workflow2_Q1_q0299,17.79442774404388,13.060397329067914,0.037969203234472906,30.892794276346265
workflow2,Q1,murakkab,workflow2_Q1_q0300,4.913161426200905,3.0244130867706094,0.008792162409648205,7.946366675381163
workflow2,Q1,murakkab,workflow2_Q1_q0301,16.893723612600514,13.11396106690826,0.03812895486514438,30.045813634373918
workflow2,Q1,murakkab,workflow2_Q1_q0302,1.8199983604764765,0.48230057214859867,0.0014024267369308144,2.303701359362006
workflow2,Q1,murakkab,workflow2_Q1_q0303,17.538830224937566,13.050487743338472,0.03795385808344884,30.627271826359486
workflow2,Q1,murakkab,workflow2_Q1_q0304,16.941363254235903,13.423390511232519,0.03902155968045426,30.403775325148874
workflow2,Q1,murakkab,workflow2_Q1_q0305,1.7350502948569235,0.4017925841011171,0.0011681120083410408,2.138010990966382
workflow2,Q1,murakkab,workflow2_Q1_q0306,14.375465348438674,10.806586197198618,0.031422952392420864,25.213474498029715
workflow2,Q1,murakkab,workflow2_Q1_q0307,18.398802177326942,13.676514970318369,0.03976747643219527,32.115084624077504
workflow2,Q1,murakkab,workflow2_Q1_q0308,16.636666100270862,12.786404734012365,0.03716692914300134,29.46023776342623
workflow2,Q1,murakkab,workflow2_Q1_q0309,18.252435554573342,13.684584786579483,0.03980163909823045,31.976821980251053
workflow2,Q1,murakkab,workflow2_Q1_q0310,10.851997779728006,7.859364185476676,0.022850406156810187,18.73421237136149
workflow2,Q1,murakkab,workflow2_Q1_q0311,2.804340016524762,1.3177061705699185,0.003830459669449688,4.12587664676413
workflow2,Q1,murakkab,workflow2_Q1_q0312,15.861431324968718,12.008125343380266,0.03490325887186595,27.90445992722085
workflow2,Q1,murakkab,workflow2_Q1_q0313,12.230024348845046,8.739467662699997,0.025410427454140416,20.994902438999183
workflow2,Q1,murakkab,workflow2_Q1_q0314,11.493780860625892,8.752152441944716,0.025449678938606758,20.271382981509213
workflow2,Q1,murakkab,workflow2_Q1_q0315,8.803979203020937,6.015727606638717,0.0174853572780282,14.837192166937681
workflow2,Q1,murakkab,workflow2_Q1_q0316,11.278892937107114,8.157522507598522,0.023714403084132044,19.46012984778977
workflow2,Q1,murakkab,workflow2_Q1_q0317,4.226213705108706,2.3627129814121735,0.006869700011103829,6.595796386531984
workflow2,Q1,murakkab,workflow2_Q1_q0318,13.79570375593071,10.48447725775429,0.030484522231076876,24.31066553591608
workflow2,Q1,murakkab,workflow2_Q1_q0319,2.7743974270735587,1.2742324227269508,0.003705496282340889,4.05233534608285
workflow2,Q1,murakkab,workflow2_Q1_q0320,14.17233746926018,10.346129858421426,0.0300815083805453,24.54854883606215
workflow2,Q1,murakkab,workflow2_Q1_q0321,16.214241857068096,11.997326007505887,0.03488980605003775,28.24645767062402
workflow2,Q1,murakkab,workflow2_Q1_q0322,9.302936891672328,6.78063539539923,0.01970654522999983,16.10327883230156
workflow2,Q1,murakkab,workflow2_Q1_q0323,9.728042083187908,7.298231867402953,0.021207634273417417,17.04748158486428
workflow2,Q1,murakkab,workflow2_Q1_q0324,6.826396158306299,4.560486189587446,0.013256745551167239,11.400139093444913
workflow2,Q1,murakkab,workflow2_Q1_q0325,17.702871063648928,13.666058113421734,0.03971940181249212,31.408648578883152
workflow2,Q1,murakkab,workflow2_Q1_q0326,13.216621674649014,10.392251282946404,0.030208115733328857,23.639081073328747
workflow2,Q1,murakkab,workflow2_Q1_q0327,7.64782962403203,5.347094523066029,0.015542077537971224,13.01046622463603
workflow2,Q1,murakkab,workflow2_Q1_q0328,4.395655460204942,2.656622319529767,0.007723231304126496,7.060001011038835
workflow2,Q1,murakkab,workflow2_Q1_q0329,5.457741081452027,3.2770263001572135,0.009527869847395933,8.744295251456636
workflow2,Q1,murakkab,workflow2_Q1_q0330,9.218052193782915,6.662348624440459,0.019367408197279713,15.899768226420655
workflow2,Q1,murakkab,workflow2_Q1_q0331,17.22653731370094,13.292894206445794,0.03863719608867731,30.55806871623541
workflow2,Q1,murakkab,workflow2_Q1_q0332,13.960602732080392,10.406136787087918,0.030257770257182955,24.396997289425496
workflow2,Q1,murakkab,workflow2_Q1_q0333,4.952667116969678,3.216864243254784,0.009349656584604378,8.178881016809067
workflow2,Q1,murakkab,workflow2_Q1_q0334,16.616986037220524,12.144668751889016,0.035307143181420544,28.796961932290962
workflow2,Q1,murakkab,workflow2_Q1_q0335,7.791288240308078,5.474977043417914,0.01591708933762806,13.282182373063621
workflow2,Q1,murakkab,workflow2_Q1_q0336,15.553604920274626,12.03560248115708,0.03498988310939797,27.624197284541104
workflow2,Q1,murakkab,workflow2_Q1_q0337,5.279264131172971,3.5833495704666705,0.010413945157783853,8.873027646797427
workflow2,Q1,murakkab,workflow2_Q1_q0338,11.7607817773346,8.806011815017003,0.025602314936574045,20.592395907288175
workflow2,Q1,murakkab,workflow2_Q1_q0339,17.45684333218157,13.073440979921983,0.03799679365352889,30.568281105757084
workflow2,Q1,murakkab,workflow2_Q1_q0340,5.928017235497784,3.8077526252613803,0.011067382777088804,9.746837243536252
workflow2,Q1,murakkab,workflow2_Q1_q0341,12.636357098297669,9.834479754402567,0.028582216108516773,22.499419068808756
workflow2,Q1,murakkab,workflow2_Q1_q0342,18.478136626400023,13.914199930367708,0.040460821205674936,32.43279737797341
workflow2,Q1,murakkab,workflow2_Q1_q0343,4.065081905427528,2.321362429348119,0.006748432530859866,6.393192767306506
workflow2,Q1,murakkab,workflow2_Q1_q0344,2.9723962160770827,1.4596500100264496,0.004243354882965139,4.4362895809864975
workflow2,Q1,murakkab,workflow2_Q1_q0345,12.799600672526417,9.576216363092744,0.027844342571064332,22.403661378190225
workflow2,Q1,murakkab,workflow2_Q1_q0346,7.338024617637114,4.9420790755471025,0.014368112162174776,12.29447180534639
workflow2,Q1,murakkab,workflow2_Q1_q0347,2.6776249616870613,1.2219120557692036,0.0035525774841127476,3.9030895949403774
workflow2,Q1,murakkab,workflow2_Q1_q0348,9.644445543353784,6.82066242562524,0.019834037837412655,16.48494200681644
workflow2,Q1,murakkab,workflow2_Q1_q0349,14.559491663828432,10.678114806332475,0.031041755189836144,25.26864822535074
workflow2,Q1,murakkab,workflow2_Q1_q0350,6.244901869326436,4.185066303147094,0.012166287882696017,10.442134460356225
workflow2,Q1,murakkab,workflow2_Q1_q0351,7.186330332248795,4.876993954449713,0.01417988450833615,12.077504171206842
workflow2,Q1,murakkab,workflow2_Q1_q0352,16.32848575717978,11.952205791850199,0.03474495098757324,28.315436500017555
workflow2,Q1,murakkab,workflow2_Q1_q0353,10.286320189894347,7.440049520461965,0.02162987092001909,17.747999581276332
workflow2,Q1,murakkab,workflow2_Q1_q0354,16.241056952386867,11.910788329069383,0.03464408190397034,28.18648936336022
workflow2,Q1,murakkab,workflow2_Q1_q0355,9.129515795732688,6.419778621258275,0.0186651186451471,15.567959535636112
workflow2,Q1,murakkab,workflow2_Q1_q0356,17.241191718926938,13.437698380891876,0.0390600136185679,30.717950113437382
workflow2,Q1,murakkab,workflow2_Q1_q0357,12.5705349825162,9.25175986156124,0.026897277013908965,21.84919212109135
workflow2,Q1,murakkab,workflow2_Q1_q0358,3.4007491574196496,1.8406454508786407,0.005351096733918541,5.246745705032209
workflow2,Q1,murakkab,workflow2_Q1_q0359,17.028961837768808,12.497385133514593,0.036344512297877135,29.56269148358128
workflow2,Q1,murakkab,workflow2_Q1_q0360,10.13876520409792,7.013195919696314,0.02039083646775048,17.172351960261985
workflow2,Q1,murakkab,workflow2_Q1_q0361,3.9298169768227336,2.197263380761959,0.00638840991037028,6.133468767495062
workflow2,Q1,murakkab,workflow2_Q1_q0362,4.082097265056657,2.3503237819068374,0.006833553990153567,6.439254600953648
workflow2,Q1,murakkab,workflow2_Q1_q0363,13.849243222868584,9.76070018707283,0.028378397060398894,23.638321807001816
workflow2,Q1,murakkab,workflow2_Q1_q0364,2.2705354812074123,0.8911838869512567,0.0025904111719818046,3.164309779330651
workflow2,Q1,murakkab,workflow2_Q1_q0365,6.199044525751656,4.205533420745503,0.012226002830898268,10.416803949328058
workflow2,Q1,murakkab,workflow2_Q1_q0366,3.894548031106055,2.1716098981623437,0.006317115134112325,6.072475044402511
workflow2,Q1,murakkab,workflow2_Q1_q0367,9.245847269741157,6.345683659315639,0.01845062100669147,15.609981550063486
workflow2,Q1,murakkab,workflow2_Q1_q0368,8.52754697821927,5.975627446621303,0.017375869619028452,14.520550294459602
workflow2,Q1,murakkab,workflow2_Q1_q0369,10.63246490056669,7.465647418825638,0.021703281583607854,18.119815600975937
workflow2,Q1,murakkab,workflow2_Q1_q0370,6.305198786957914,4.109031031878829,0.011945991094664035,10.426175809931408
workflow2,Q1,murakkab,workflow2_Q1_q0371,2.0350795872507983,0.6787482488813756,0.001972853467653228,2.7158006895998272
workflow2,Q1,murakkab,workflow2_Q1_q0372,12.007536690844118,8.747449094983912,0.025438056995583436,20.780423842823613
workflow2,Q1,murakkab,workflow2_Q1_q0373,7.875153912777609,5.412435597197773,0.015736864445823565,13.303326374421207
workflow2,Q1,murakkab,workflow2_Q1_q0374,13.018890972652313,9.259387684795458,0.026922928607992537,22.305201586055762
workflow2,Q1,murakkab,workflow2_Q1_q0375,3.2060695420532657,1.7403094909181072,0.005058959397200917,4.951437992368573
workflow2,Q1,murakkab,workflow2_Q1_q0376,1.7150798242318124,0.4257086472421344,0.0012372335140227151,2.142025704987969
workflow2,Q1,murakkab,workflow2_Q1_q0377,5.728833197531353,3.6748814558666627,0.01068152043377367,9.41439617383179
workflow2,Q1,murakkab,workflow2_Q1_q0378,9.248344209941646,6.560123985661226,0.01907815185614536,15.827546347459018
workflow2,Q1,murakkab,workflow2_Q1_q0379,8.109806928725787,5.694360224090296,0.016553670071549256,13.820720822887631
workflow2,Q1,murakkab,workflow2_Q1_q0380,15.470373557836881,11.46181072429775,0.033317511447002214,26.965501793581634
workflow2,Q1,murakkab,workflow2_Q1_q0381,7.7205296642045695,5.469412200733615,0.01590054527842146,13.205842410216606
workflow2,Q1,murakkab,workflow2_Q1_q0382,10.191412064355518,7.584039075585951,0.02204903424280133,17.797500174184268
workflow2,Q1,murakkab,workflow2_Q1_q0383,11.300328209863673,8.457508501617719,0.024573973217382746,19.782410684698775
workflow2,Q1,murakkab,workflow2_Q1_q0384,1.9043466072719926,0.5373050908134062,0.0015624285256751252,2.443214126611074
workflow2,Q1,murakkab,workflow2_Q1_q0385,10.301679819455511,7.371640826733736,0.02142988720891392,17.69475053339816
workflow2,Q1,murakkab,workflow2_Q1_q0386,7.491888810044964,5.012356555058459,0.01456919108424532,12.518814556187667
workflow2,Q1,murakkab,workflow2_Q1_q0387,8.72120714570785,6.071402461428091,0.017650943834424136,14.810260550970366
workflow2,Q1,murakkab,workflow2_Q1_q0388,3.2063765867269565,1.624347831322462,0.0047222171103665405,4.8354466351597845
workflow2,Q1,murakkab,workflow2_Q1_q0389,14.531478362285668,11.080901488014435,0.03221683666201774,25.644596686962117
workflow2,Q1,murakkab,workflow2_Q1_q0390,17.452407779918758,13.291419832281877,0.03863124841704921,30.78245886061768
workflow2,Q1,murakkab,workflow2_Q1_q0391,1.8690394083339217,0.5433466322366547,0.0015794448204580918,2.4139654853910346
workflow2,Q1,murakkab,workflow2_Q1_q0392,11.53237183005645,8.566597874854251,0.024902205019918685,20.12387190993062
workflow2,Q1,murakkab,workflow2_Q1_q0393,13.933067029657952,10.817669634016626,0.03144853256839057,24.78218519624297
workflow2,Q1,murakkab,workflow2_Q1_q0394,6.552590825317484,4.180872418450011,0.012157511784291858,10.745620755551787
workflow2,Q1,murakkab,workflow2_Q1_q0395,13.914799546811693,11.145529241643569,0.03238743719405741,25.09271622564932
workflow2,Q1,murakkab,workflow2_Q1_q0396,11.874414098315519,8.996033518983742,0.026149741275403746,20.896597358574667
workflow2,Q1,murakkab,workflow2_Q1_q0397,17.63095304813782,13.108329017306367,0.03811351988605221,30.77739558533024
workflow2,Q1,murakkab,workflow2_Q1_q0398,17.5871155312631,13.82661542933428,0.04019926878162086,31.453930229378997
workflow2,Q1,murakkab,workflow2_Q1_q0399,2.2117805250495586,0.8215410241229466,0.0023887099136020292,3.035710259086107
workflow2,Q1,murakkab,workflow2_Q1_q0400,9.38618784761535,6.399541135104995,0.01860339638604795,15.804332379106393
workflow2,Q1,murakkab,workflow2_Q1_q0401,10.986090938058632,7.813293617988902,0.022715049082318563,18.822099605129853
workflow2,Q1,murakkab,workflow2_Q1_q0402,4.161745821559942,2.2680402793034435,0.006595979322459411,6.436382080185845
workflow2,Q1,murakkab,workflow2_Q1_q0403,7.324986201874599,4.894068722912465,0.014226541489515097,12.233281466276578
workflow2,Q1,murakkab,workflow2_Q1_q0404,18.096686549604318,13.918128042629924,0.04045185545544563,32.05526644768969
workflow2,Q1,murakkab,workflow2_Q1_q0405,1.782032838899783,0.4597142982037863,0.001336613744346247,2.243083750847916
workflow2,Q1,murakkab,workflow2_Q1_q0406,9.281012484475843,6.5042963675854715,0.018910676744090818,15.804219528805405
workflow2,Q1,murakkab,workflow2_Q1_q0407,14.980125806244263,11.909390315017001,0.03461536889470573,26.924131490155972
workflow2,Q1,murakkab,workflow2_Q1_q0408,6.928726478138311,4.722581930539391,0.01373069180497416,11.665039100482678
workflow2,Q1,murakkab,workflow2_Q1_q0409,9.799603430967931,6.882139782649341,0.02000379800516848,16.70174701162244
workflow2,Q1,murakkab,workflow2_Q1_q0410,17.938913951195897,13.78551824893669,0.040072820080282685,31.76450502021287
workflow2,Q1,murakkab,workflow2_Q1_q0411,9.594960840654918,6.814326785088166,0.019811721904262516,16.429099347647345
workflow2,Q1,murakkab,workflow2_Q1_q0412,3.842399797917705,2.0487406832223414,0.005956132867102409,5.8970966140071495
workflow2,Q1,murakkab,workflow2_Q1_q0413,2.3944589930864506,0.9513622137309798,0.002765087212505693,3.3485862940299365
workflow2,Q1,murakkab,workflow2_Q1_q0414,17.039896916002952,13.333395972489125,0.03875248796448059,30.412045376456557
workflow2,Q1,murakkab,workflow2_Q1_q0415,5.916686639530599,3.9176646715656394,0.011387738734714787,9.845739049830954
workflow2,Q1,murakkab,workflow2_Q1_q0416,10.01672097852964,7.2186485163576615,0.02098900404398864,17.25635849893129
workflow2,Q1,murakkab,workflow2_Q1_q0417,3.0138904095213075,1.4914004095779128,0.004334831395419885,4.50962565049464
workflow2,Q1,murakkab,workflow2_Q1_q0418,8.432133343164942,6.104221357662636,0.01774098496779193,14.554095685795371
workflow2,Q1,murakkab,workflow2_Q1_q0419,16.813028009364164,13.121155196190076,0.03813635130547222,29.972319556859713
workflow2,Q1,murakkab,workflow2_Q1_q0420,9.851583793353603,7.195724592051451,0.02092061654308343,17.068229001948136
workflow2,Q1,murakkab,workflow2_Q1_q0421,17.83455699235894,13.689641226232848,0.039800350533087225,31.563998569124877
workflow2,Q1,murakkab,workflow2_Q1_q0422,5.775876075020835,3.82076716685077,0.011105760811906203,9.607749002683512
workflow2,Q1,murakkab,workflow2_Q1_q0423,9.885523682502605,7.2253164396565115,0.021006239993577678,17.131846362152697
workflow2,Q1,murakkab,workflow2_Q1_q0424,16.14278938811335,12.14292502837465,0.035293151600292,28.32100756808829
workflow2,Q1,murakkab,workflow2_Q1_q0425,8.963950551229608,6.445058843879136,0.01873354954349109,15.427742944652234
workflow2,Q1,murakkab,workflow2_Q1_q0426,6.207708824683697,4.107082389180309,0.011943906060781223,10.326735119924786
workflow2,Q1,murakkab,workflow2_Q1_q0427,16.034515799842424,12.087293251290657,0.035150258598611595,28.156959309731693
workflow2,Q1,murakkab,workflow2_Q1_q0428,7.948463268612066,5.636629053536549,0.016387925433008977,13.601480247581623
workflow2,Q1,murakkab,workflow2_Q1_q0429,10.425206001003612,7.5877829634959495,0.022059127506274187,18.035048092005837
workflow2,Q1,murakkab,workflow2_Q1_q0430,18.522219717797192,13.765205783843209,0.04001994725575272,32.32744544889615
workflow2,Q1,murakkab,workflow2_Q1_q0431,4.545098043006089,2.818606089349585,0.008191531623874206,7.371895663979547
workflow2,Q1,murakkab,workflow2_Q1_q0432,6.478933562860666,4.410603049155441,0.012820237962068303,10.902356849978174
workflow2,Q1,murakkab,workflow2_Q1_q0433,2.050492188395658,0.665286800742841,0.0019342193249069157,2.717713208463406
workflow2,Q1,murakkab,workflow2_Q1_q0434,8.284176394342008,5.663705850754224,0.016465593426495936,13.964347838522727
workflow2,Q1,murakkab,workflow2_Q1_q0435,4.8264325612797325,3.0083172911661324,0.008746731871633967,7.843496584317499
workflow2,Q1,murakkab,workflow2_Q1_q0436,12.780001129895311,9.656266697333956,0.028068148675135882,22.4643359759044
workflow2,Q1,murakkab,workflow2_Q1_q0437,4.533522886249968,2.747156940587966,0.007987172205881708,7.288666999043816
workflow2,Q1,murakkab,workflow2_Q1_q0438,12.442174939719619,9.583982989878347,0.02785419689319782,22.054012126491163
workflow2,Q1,murakkab,workflow2_Q1_q0439,5.92441139636926,3.8852123119238935,0.011297960820128001,9.820921669113282
workflow2,Q1,murakkab,workflow2_Q1_q0440,7.426944572878106,5.156206712103543,0.01498970934784769,12.598140994329498
workflow2,Q1,murakkab,workflow2_Q1_q0441,7.283193887741219,5.068216351660313,0.01473133053562032,12.36614156993715
workflow2,Q1,murakkab,workflow2_Q1_q0442,13.152544004510151,10.16553711483791,0.029552715105745118,23.347633834453806
workflow2,Q1,murakkab,workflow2_Q1_q0443,9.418386295679987,6.698463411800435,0.01947159852129878,16.136321306001722
workflow2,Q1,murakkab,workflow2_Q1_q0444,7.730538555619293,5.240808504839406,0.01523641765134681,12.986583478110045
workflow2,Q1,murakkab,workflow2_Q1_q0445,15.672920700510593,12.047888824377441,0.03501471893138169,27.755824243819415
workflow2,Q1,murakkab,workflow2_Q1_q0446,11.114978557203852,8.158775258512415,0.02371982039355407,19.297473636109824
workflow2,Q1,murakkab,workflow2_Q1_q0447,5.459766189410406,3.197585277206276,0.009298741709488195,8.66665020832617
workflow2,Q1,murakkab,workflow2_Q1_q0448,16.551145910758443,12.70483894662443,0.03692973487622608,29.292914592259095
workflow2,Q1,murakkab,workflow2_Q1_q0449,6.947650306730866,4.981924740807773,0.014476707927554754,11.944051755466193
workflow2,Q1,murakkab,workflow2_Q1_q0450,2.17824167093849,0.7748585658857634,0.0022528291580798956,2.9553530659823335
workflow2,Q1,murakkab,workflow2_Q1_q0451,9.76502995556915,7.087603420665858,0.020606153461433015,16.87323952969644
workflow2,Q1,murakkab,workflow2_Q1_q0452,3.4826471338804015,1.9520485264970455,0.005674239107862636,5.440369899485309
workflow2,Q1,murakkab,workflow2_Q1_q0453,5.463433724561986,3.538794024853887,0.010290988338127593,9.012518737754
workflow2,Q1,murakkab,workflow2_Q1_q0454,14.188344680561578,10.586169354053999,0.03078383108374726,24.805297865699327
workflow2,Q1,murakkab,workflow2_Q1_q0455,3.7805951952198615,2.046295229016933,0.005947485340677872,5.8328379095774725
workflow2,Q1,murakkab,workflow2_Q1_q0456,14.788759179280445,11.414864960796042,0.03318399985337135,26.236808139929856
workflow2,Q1,murakkab,workflow2_Q1_q0457,17.426920485225242,13.215232223218425,0.03841783639124591,30.680570544834914
workflow2,Q1,murakkab,workflow2_Q1_q0458,11.700964485479194,8.638336495657647,0.025119968657247315,20.364420949794088
workflow2,Q1,murakkab,workflow2_Q1_q0459,13.192816235702441,10.076435775974089,0.02929039818511703,23.298542409861646
workflow2,Q1,murakkab,workflow2_Q1_q0460,13.714717352822515,10.121289415750143,0.029427672521952452,23.86543444109461
workflow2,Q1,murakkab,workflow2_Q1_q0461,18.109128690882024,13.990276137806289,0.04068249099013608,32.14008731967845
workflow2,Q1,murakkab,workflow2_Q1_q0462,7.529854531176778,4.966805645233112,0.014445415179359425,12.51110559158925
workflow2,Q1,murakkab,workflow2_Q1_q0463,4.388639233161403,2.4911272698374893,0.007242227823279824,6.887008730822172
workflow2,Q1,murakkab,workflow2_Q1_q0464,10.31998486361511,7.42774448737528,0.021594577191696707,17.769323928182086
